country,date,Onset
Denmark,2020-06-23,25.294859359844807
Denmark,2020-06-24,24.053588748787583
Denmark,2020-06-25,22.32735208535403
Denmark,2020-06-26,21.63069835111542
Denmark,2020-06-27,21.03709990300679
Denmark,2020-06-28,20.7233268671193
Denmark,2020-06-29,20.7007759456838
Denmark,2020-06-30,20.944713870029098
Denmark,2020-07-01,21.653006789524735
Denmark,2020-07-02,22.427012609117362
Denmark,2020-07-03,23.406644034917555
Denmark,2020-07-04,24.727934044616877
Denmark,2020-07-05,26.330261881668285
Denmark,2020-07-06,28.103055286129973
Denmark,2020-07-07,29.6127546071775
Denmark,2020-07-08,31.374878758486908
Denmark,2020-07-09,32.91028128031038
Denmark,2020-07-10,34.29194956353055
Denmark,2020-07-11,35.33705140640155
Denmark,2020-07-12,36.364936954413196
Denmark,2020-07-13,37.98132880698351
Denmark,2020-07-14,39.6741028128031
Denmark,2020-07-15,41.20526188166828
Denmark,2020-07-16,43.1760426770126
Denmark,2020-07-17,45.18768186226964
Denmark,2020-07-18,47.826139670223085
Denmark,2020-07-19,50.49903006789525
Denmark,2020-07-20,53.88312318137731
Denmark,2020-07-21,57.48787584869059
Denmark,2020-07-22,61.624636275460716
Denmark,2020-07-23,64.91658583899127
Denmark,2020-07-24,69.14403491755577
Denmark,2020-07-25,74.12633365664402
Denmark,2020-07-26,79.6476721629486
Denmark,2020-07-27,85.12512124151309
Denmark,2020-07-28,91.75121241513094
Denmark,2020-07-29,97.38821532492724
Denmark,2020-07-30,102.14718719689623
Denmark,2020-07-31,105.76212415130941
Denmark,2020-08-01,110.26091173617846
Denmark,2020-08-02,114.29049466537342
Denmark,2020-08-03,117.64730843840931
Denmark,2020-08-04,120.35693501454898
Denmark,2020-08-05,121.45053346265762
Denmark,2020-08-06,121.25024248302618
Denmark,2020-08-07,119.44422890397672
Denmark,2020-08-08,117.69034917555771
Denmark,2020-08-09,116.42895247332686
Denmark,2020-08-10,113.77934044616877
Denmark,2020-08-11,111.43525703200775
Denmark,2020-08-12,108.23145004849661
Denmark,2020-08-13,105.81716779825412
Denmark,2020-08-14,103.15434044616876
Denmark,2020-08-15,101.43719689621727
Denmark,2020-08-16,100.7132638215325
Denmark,2020-08-17,98.65009699321048
Denmark,2020-08-18,99.10123666343357
Denmark,2020-08-19,99.51576139670223
Denmark,2020-08-20,102.43161978661493
Denmark,2020-08-21,105.04219204655675
Denmark,2020-08-22,110.78128031037828
Denmark,2020-08-23,116.7252667313288
Denmark,2020-08-24,122.8686954413191
Denmark,2020-08-25,130.46168768186226
Denmark,2020-08-26,139.28188651794375
Denmark,2020-08-27,148.2253879728419
Denmark,2020-08-28,158.19556256062074
Denmark,2020-08-29,168.0965082444229
Denmark,2020-08-30,179.4385305528613
Denmark,2020-08-31,188.89488360814744
Denmark,2020-09-01,197.641731328807
Denmark,2020-09-02,206.09468962172647
Denmark,2020-09-03,210.21374878758488
Denmark,2020-09-04,213.85511639185256
Denmark,2020-09-05,213.3318380213385
Denmark,2020-09-06,214.166222114452
Denmark,2020-09-07,214.40288554801162
Denmark,2020-09-08,209.74563530552862
Denmark,2020-09-09,201.1743452958293
Denmark,2020-09-10,189.4713870029098
Denmark,2020-09-11,173.43283220174587
Denmark,2020-09-12,154.6142095053346
Denmark,2020-09-13,137.44398642095052
Denmark,2020-09-14,120.01491270611056
Denmark,2020-09-15,94.32032007759457
Denmark,2020-09-16,69.97381183317168
Denmark,2020-09-17,41.86821047526673
Denmark,2020-09-18,21.03867604267701
Denmark,2020-09-19,2.972356935014549
Denmark,2020-09-20,0.0
Estonia,2020-02-15,0.2337536372453928
Estonia,2020-02-16,0.26818622696411254
Estonia,2020-02-17,0.3365664403491756
Estonia,2020-02-18,0.43452958292919497
Estonia,2020-02-19,0.6644034917555771
Estonia,2020-02-20,0.7803103782735208
Estonia,2020-02-21,0.9369544131910768
Estonia,2020-02-22,1.1122696411251212
Estonia,2020-02-23,1.377788554801164
Estonia,2020-02-24,1.8348690591658583
Estonia,2020-02-25,2.2926770126091176
Estonia,2020-02-26,2.7407856450048493
Estonia,2020-02-27,3.4801163918525706
Estonia,2020-02-28,4.347963142580019
Estonia,2020-02-29,5.247575169738118
Estonia,2020-03-01,6.399612027158099
Estonia,2020-03-02,7.8879728419010675
Estonia,2020-03-03,9.514791464597478
Estonia,2020-03-04,11.498302618816682
Estonia,2020-03-05,13.409311348205627
Estonia,2020-03-06,16.037584869059167
Estonia,2020-03-07,18.45223084384093
Estonia,2020-03-08,20.416343355965083
Estonia,2020-03-09,22.535160038797287
Estonia,2020-03-10,24.498545101842872
Estonia,2020-03-11,26.058680892337534
Estonia,2020-03-12,27.213627546071773
Estonia,2020-03-13,28.124151309408344
Estonia,2020-03-14,28.916100872938895
Estonia,2020-03-15,28.29679922405432
Estonia,2020-03-16,28.230843840931136
Estonia,2020-03-17,29.152764306498543
Estonia,2020-03-18,30.288312318137727
Estonia,2020-03-19,32.004364694471384
Estonia,2020-03-20,33.96847720659554
Estonia,2020-03-21,35.830261881668285
Estonia,2020-03-22,37.12657613967022
Estonia,2020-03-23,38.43743937924345
Estonia,2020-03-24,39.732298739088264
Estonia,2020-03-25,40.88166828322018
Estonia,2020-03-26,40.8421435499515
Estonia,2020-03-27,40.31110572259942
Estonia,2020-03-28,39.56983511154219
Estonia,2020-03-29,38.17604267701261
Estonia,2020-03-30,37.30795344325897
Estonia,2020-03-31,36.882880698351116
Estonia,2020-04-01,35.551648884578086
Estonia,2020-04-02,34.47284190106693
Estonia,2020-04-03,32.197623666343354
Estonia,2020-04-04,30.07250242483026
Estonia,2020-04-05,28.668768186226963
Estonia,2020-04-06,28.29485935984481
Estonia,2020-04-07,27.7992240543162
Estonia,2020-04-08,26.114936954413192
Estonia,2020-04-09,25.25242483026188
Estonia,2020-04-10,23.8996120271581
Estonia,2020-04-11,21.92992240543162
Estonia,2020-04-12,20.33729388942774
Estonia,2020-04-13,19.802133850630455
Estonia,2020-04-14,18.774005819592627
Estonia,2020-04-15,17.158098933074683
Estonia,2020-04-16,15.734966052376333
Estonia,2020-04-17,14.464597478176529
Estonia,2020-04-18,13.158826382153247
Estonia,2020-04-19,12.330019398642094
Estonia,2020-04-20,11.515518913676043
Estonia,2020-04-21,11.184287099903006
Estonia,2020-04-22,9.963627546071775
Estonia,2020-04-23,9.25533462657614
Estonia,2020-04-24,7.820805043646945
Estonia,2020-04-25,6.774490785645004
Estonia,2020-04-26,5.815955383123181
Estonia,2020-04-27,5.499272550921436
Estonia,2020-04-28,5.379243452958293
Estonia,2020-04-29,5.092870999030067
Estonia,2020-04-30,5.048011639185257
Estonia,2020-05-01,5.075897187196896
Estonia,2020-05-02,5.132153249272551
Estonia,2020-05-03,5.2633365664403495
Estonia,2020-05-04,5.443743937924346
Estonia,2020-05-05,5.611542192046557
Estonia,2020-05-06,5.594083414161009
Estonia,2020-05-07,5.7012609117361785
Estonia,2020-05-08,5.644519883608147
Estonia,2020-05-09,5.665858389912707
Estonia,2020-05-10,5.771823472356935
Estonia,2020-05-11,5.7667313288069835
Estonia,2020-05-12,5.842386032977692
Estonia,2020-05-13,5.8916100872938895
Estonia,2020-05-14,6.000969932104752
Estonia,2020-05-15,5.8581474296799225
Estonia,2020-05-16,5.738118331716779
Estonia,2020-05-17,5.881910766246363
Estonia,2020-05-18,6.029825412221145
Estonia,2020-05-19,5.967992240543162
Estonia,2020-05-20,5.948351115421921
Estonia,2020-05-21,6.129485935984482
Estonia,2020-05-22,6.241270611057226
Estonia,2020-05-23,6.153006789524733
Estonia,2020-05-24,6.3266246362754615
Estonia,2020-05-25,6.540494665373425
Estonia,2020-05-26,6.7332686711930165
Estonia,2020-05-27,6.535645004849661
Estonia,2020-05-28,6.347720659553831
Estonia,2020-05-29,6.183074684772066
Estonia,2020-05-30,6.024975751697381
Estonia,2020-05-31,5.885063045586809
Estonia,2020-06-01,5.87560620756547
Estonia,2020-06-02,5.836323957322987
Estonia,2020-06-03,5.419495635305529
Estonia,2020-06-04,4.805043646944714
Estonia,2020-06-05,4.330261881668283
Estonia,2020-06-06,3.853540252182347
Estonia,2020-06-07,3.3996120271580987
Estonia,2020-06-08,2.9803588748787586
Estonia,2020-06-09,2.6651309408341417
Estonia,2020-06-10,2.167313288069835
Estonia,2020-06-11,1.6403976721629487
Estonia,2020-06-12,1.2866149369544133
Estonia,2020-06-13,1.039282250242483
Estonia,2020-06-14,0.9393792434529583
Estonia,2020-06-15,0.9730843840931135
Estonia,2020-06-16,0.9570805043646943
Estonia,2020-06-17,0.9245877788554803
Estonia,2020-06-18,0.8967022308438409
Estonia,2020-06-19,0.873666343355965
Estonia,2020-06-20,0.828322017458778
Estonia,2020-06-21,0.7936469447138701
Estonia,2020-06-22,0.8542677012609117
Estonia,2020-06-23,0.8615421920465567
Estonia,2020-06-24,0.8831231813773035
Estonia,2020-06-25,0.8639670223084385
Estonia,2020-06-26,0.8649369544131911
Estonia,2020-06-27,0.8295344325897187
Estonia,2020-06-28,0.905674102812803
Estonia,2020-06-29,0.9306498545101842
Estonia,2020-06-30,0.967992240543162
Estonia,2020-07-01,0.9675072744907857
Estonia,2020-07-02,1.0203685741998059
Estonia,2020-07-03,1.0024248302618817
Estonia,2020-07-04,0.9675072744907858
Estonia,2020-07-05,0.9510184287099903
Estonia,2020-07-06,1.0535887487875848
Estonia,2020-07-07,1.0443743937924346
Estonia,2020-07-08,1.0635305528612997
Estonia,2020-07-09,1.1188166828322017
Estonia,2020-07-10,1.1719204655674103
Estonia,2020-07-11,1.289039767216295
Estonia,2020-07-12,1.3840931134820562
Estonia,2020-07-13,1.690349175557711
Estonia,2020-07-14,1.9410766246362756
Estonia,2020-07-15,2.20101842870999
Estonia,2020-07-16,2.4614451988360813
Estonia,2020-07-17,2.849054316197866
Estonia,2020-07-18,3.1959262851600387
Estonia,2020-07-19,3.644034917555771
Estonia,2020-07-20,4.061833171677983
Estonia,2020-07-21,4.618089233753638
Estonia,2020-07-22,5.1096023278370515
Estonia,2020-07-23,5.604995150339477
Estonia,2020-07-24,5.955868089233754
Estonia,2020-07-25,6.381668283220175
Estonia,2020-07-26,6.7364209505334625
Estonia,2020-07-27,7.300678952473326
Estonia,2020-07-28,7.580261881668283
Estonia,2020-07-29,7.887487875848691
Estonia,2020-07-30,7.9512609117361785
Estonia,2020-07-31,7.887730358874879
Estonia,2020-08-01,7.665858389912707
Estonia,2020-08-02,7.721629485935985
Estonia,2020-08-03,7.800436469447138
Estonia,2020-08-04,8.034190106692531
Estonia,2020-08-05,7.864815712900097
Estonia,2020-08-06,7.902764306498545
Estonia,2020-08-07,7.913191076624636
Estonia,2020-08-08,8.062318137730358
Estonia,2020-08-09,8.490300678952472
Estonia,2020-08-10,8.998302618816684
Estonia,2020-08-11,9.624636275460718
Estonia,2020-08-12,10.284190106692531
Estonia,2020-08-13,10.978419010669253
Estonia,2020-08-14,11.694350145489816
Estonia,2020-08-15,12.391367604267701
Estonia,2020-08-16,13.19241028128031
Estonia,2020-08-17,14.202958292919496
Estonia,2020-08-18,15.112148399612028
Estonia,2020-08-19,15.451745877788554
Estonia,2020-08-20,16.207444228903977
Estonia,2020-08-21,16.454413191076625
Estonia,2020-08-22,16.635063045586808
Estonia,2020-08-23,17.15858389912706
Estonia,2020-08-24,18.131668283220172
Estonia,2020-08-25,19.045829291949566
Estonia,2020-08-26,19.483389912706112
Estonia,2020-08-27,19.873423860329776
Estonia,2020-08-28,20.51491270611057
Estonia,2020-08-29,20.788433559650827
Estonia,2020-08-30,21.011760426770124
Estonia,2020-08-31,21.389427740058196
Estonia,2020-09-01,21.639791464597476
Estonia,2020-09-02,21.384699321047528
Estonia,2020-09-03,21.33911251212415
Estonia,2020-09-04,20.835717749757517
Estonia,2020-09-05,20.387366634335596
Estonia,2020-09-06,19.50497090203686
Estonia,2020-09-07,19.0204898157129
Estonia,2020-09-08,18.270004849660523
Estonia,2020-09-09,17.397065955383123
Estonia,2020-09-10,16.329776915615906
Estonia,2020-09-11,15.05965082444229
Estonia,2020-09-12,12.979631425800193
Estonia,2020-09-13,11.186226964112514
Estonia,2020-09-14,9.554558680892336
Estonia,2020-09-15,7.748545101842871
Estonia,2020-09-16,5.748666343355965
Estonia,2020-09-17,4.099660523763337
Estonia,2020-09-18,2.507032007759457
Estonia,2020-09-19,1.1429437439379244
Estonia,2020-09-20,0.15385548011639186
Finland,2020-02-15,0.7293889427740058
Finland,2020-02-16,0.8244422890397672
Finland,2020-02-17,1.0140640155189138
Finland,2020-02-18,1.2390882638215324
Finland,2020-02-19,1.485693501454898
Finland,2020-02-20,1.7199321047526674
Finland,2020-02-21,2.1505819592628517
Finland,2020-02-22,2.5766246362754606
Finland,2020-02-23,3.0652279340446174
Finland,2020-02-24,3.8409311348205626
Finland,2020-02-25,4.764791464597478
Finland,2020-02-26,5.8954898157129
Finland,2020-02-27,7.148642095053346
Finland,2020-02-28,8.823229873908826
Finland,2020-02-29,10.314258001939864
Finland,2020-03-01,12.811833171677984
Finland,2020-03-02,14.978419010669253
Finland,2020-03-03,17.812560620756546
Finland,2020-03-04,20.893549951503395
Finland,2020-03-05,24.168768186226966
Finland,2020-03-06,28.085596508244425
Finland,2020-03-07,31.568865179437438
Finland,2020-03-08,35.24127061105723
Finland,2020-03-09,39.60014548981571
Finland,2020-03-10,44.13094083414161
Finland,2020-03-11,48.4856935014549
Finland,2020-03-12,52.293889427740055
Finland,2020-03-13,57.43913676042676
Finland,2020-03-14,61.91052376333656
Finland,2020-03-15,65.59602327837052
Finland,2020-03-16,69.15252182347237
Finland,2020-03-17,73.55698351115421
Finland,2020-03-18,76.83850630455868
Finland,2020-03-19,79.25218234723569
Finland,2020-03-20,82.10208535402522
Finland,2020-03-21,84.04364694471386
Finland,2020-03-22,85.25145489815714
Finland,2020-03-23,85.48011639185256
Finland,2020-03-24,85.82904946653736
Finland,2020-03-25,87.7519398642095
Finland,2020-03-26,89.59262851600388
Finland,2020-03-27,91.97769156159069
Finland,2020-03-28,94.51018428709989
Finland,2020-03-29,97.8011639185257
Finland,2020-03-30,102.02182347235694
Finland,2020-03-31,105.28419010669253
Finland,2020-04-01,107.40058195926285
Finland,2020-04-02,111.77352085354025
Finland,2020-04-03,113.5063045586809
Finland,2020-04-04,113.8360814742968
Finland,2020-04-05,113.9672647914646
Finland,2020-04-06,115.7189621726479
Finland,2020-04-07,114.94471387002909
Finland,2020-04-08,112.35378273520854
Finland,2020-04-09,109.40009699321047
Finland,2020-04-10,107.73108632395733
Finland,2020-04-11,105.62997090203686
Finland,2020-04-12,105.48423860329777
Finland,2020-04-13,108.17774005819592
Finland,2020-04-14,108.68404461687683
Finland,2020-04-15,109.37972841901068
Finland,2020-04-16,108.93186226964113
Finland,2020-04-17,107.03152279340446
Finland,2020-04-18,105.45029097963143
Finland,2020-04-19,104.28564500484967
Finland,2020-04-20,102.15567410281281
Finland,2020-04-21,101.36517943743937
Finland,2020-04-22,97.17386032977691
Finland,2020-04-23,93.56231813773036
Finland,2020-04-24,90.090203685742
Finland,2020-04-25,88.48278370514063
Finland,2020-04-26,85.42555771096023
Finland,2020-04-27,83.59699321047526
Finland,2020-04-28,81.62754607177497
Finland,2020-04-29,79.08559650824442
Finland,2020-04-30,74.42870999030067
Finland,2020-05-01,71.93137730358875
Finland,2020-05-02,69.95780795344326
Finland,2020-05-03,65.73714839961201
Finland,2020-05-04,62.746362754607176
Finland,2020-05-05,61.289767216294855
Finland,2020-05-06,59.03806983511154
Finland,2020-05-07,55.733996120271584
Finland,2020-05-08,52.522550921435496
Finland,2020-05-09,50.562803103782734
Finland,2020-05-10,48.169738118331715
Finland,2020-05-11,46.15397672162949
Finland,2020-05-12,45.96217264791464
Finland,2020-05-13,45.47429679922405
Finland,2020-05-14,42.79946653734238
Finland,2020-05-15,39.23666343355965
Finland,2020-05-16,36.32007759456838
Finland,2020-05-17,34.61445198836081
Finland,2020-05-18,33.60281280310378
Finland,2020-05-19,33.62997090203686
Finland,2020-05-20,33.43089233753637
Finland,2020-05-21,32.35208535402522
Finland,2020-05-22,31.184044616876818
Finland,2020-05-23,30.681619786614938
Finland,2020-05-24,30.07104752667313
Finland,2020-05-25,29.90324927255092
Finland,2020-05-26,29.263579049466536
Finland,2020-05-27,27.67677012609117
Finland,2020-05-28,25.306983511154222
Finland,2020-05-29,23.23520853540252
Finland,2020-05-30,21.8278370514064
Finland,2020-05-31,20.807953443258974
Finland,2020-06-01,19.629728419010668
Finland,2020-06-02,18.42434529582929
Finland,2020-06-03,17.377303588748788
Finland,2020-06-04,16.14015518913676
Finland,2020-06-05,14.933559650824442
Finland,2020-06-06,13.52133850630456
Finland,2020-06-07,12.411493695441319
Finland,2020-06-08,11.22866149369544
Finland,2020-06-09,10.290252182347237
Finland,2020-06-10,9.273278370514063
Finland,2020-06-11,8.50533462657614
Finland,2020-06-12,7.755092143549952
Finland,2020-06-13,7.189621726479146
Finland,2020-06-14,6.881425800193987
Finland,2020-06-15,6.881668283220174
Finland,2020-06-16,6.911736178467507
Finland,2020-06-17,7.01066925315228
Finland,2020-06-18,7.195198836081474
Finland,2020-06-19,7.2664888457807955
Finland,2020-06-20,6.7955868089233755
Finland,2020-06-21,6.561590688651794
Finland,2020-06-22,6.7029582929194955
Finland,2020-06-23,6.414161008729389
Finland,2020-06-24,6.006789524733269
Finland,2020-06-25,5.363967022308438
Finland,2020-06-26,4.8928225024248295
Finland,2020-06-27,4.244907856450048
Finland,2020-06-28,3.9893307468477204
Finland,2020-06-29,3.8251697381183316
Finland,2020-06-30,3.672405431619787
Finland,2020-07-01,3.581231813773036
Finland,2020-07-02,3.5067895247332688
Finland,2020-07-03,3.534190106692532
Finland,2020-07-04,3.6103297769156155
Finland,2020-07-05,3.8916100872938895
Finland,2020-07-06,4.145004849660523
Finland,2020-07-07,4.487390882638215
Finland,2020-07-08,4.895004849660523
Finland,2020-07-09,5.367361784675073
Finland,2020-07-10,6.030067895247333
Finland,2020-07-11,6.697381183317168
Finland,2020-07-12,7.2638215324927256
Finland,2020-07-13,8.05019398642095
Finland,2020-07-14,8.783220174587779
Finland,2020-07-15,9.349903006789525
Finland,2020-07-16,9.746605237633364
Finland,2020-07-17,10.219932104752669
Finland,2020-07-18,10.115906886517944
Finland,2020-07-19,9.895004849660523
Finland,2020-07-20,9.87051406401552
Finland,2020-07-21,10.268913676042676
Finland,2020-07-22,10.602812803103783
Finland,2020-07-23,10.951745877788555
Finland,2020-07-24,11.60717749757517
Finland,2020-07-25,12.308438409311348
Finland,2020-07-26,13.204170708050436
Finland,2020-07-27,14.24878758486906
Finland,2020-07-28,15.326382153249273
Finland,2020-07-29,16.025703200775943
Finland,2020-07-30,16.815470417070806
Finland,2020-07-31,17.41779825412221
Finland,2020-08-01,18.255577109602328
Finland,2020-08-02,18.690591658583898
Finland,2020-08-03,19.312318137730358
Finland,2020-08-04,19.40761396702231
Finland,2020-08-05,19.427255092143547
Finland,2020-08-06,19.179194956353054
Finland,2020-08-07,19.201260911736178
Finland,2020-08-08,19.31086323957323
Finland,2020-08-09,19.750484966052376
Finland,2020-08-10,20.141610087293888
Finland,2020-08-11,20.45635305528613
Finland,2020-08-12,20.54485935984481
Finland,2020-08-13,20.92725509214355
Finland,2020-08-14,21.095053346265765
Finland,2020-08-15,21.356207565470417
Finland,2020-08-16,21.746120271580992
Finland,2020-08-17,22.212415130940833
Finland,2020-08-18,22.348448108632397
Finland,2020-08-19,22.20247332686712
Finland,2020-08-20,22.57153249272551
Finland,2020-08-21,22.931619786614934
Finland,2020-08-22,23.356207565470413
Finland,2020-08-23,23.358632395732297
Finland,2020-08-24,24.177740058195923
Finland,2020-08-25,25.061833171677982
Finland,2020-08-26,26.131183317167796
Finland,2020-08-27,26.488845780795344
Finland,2020-08-28,27.979631425800193
Finland,2020-08-29,28.75
Finland,2020-08-30,30.390882638215324
Finland,2020-08-31,30.364209505334625
Finland,2020-09-01,32.375363724539284
Finland,2020-09-02,33.44568380213385
Finland,2020-09-03,34.51745877788555
Finland,2020-09-04,34.13385063045587
Finland,2020-09-05,35.65179437439379
Finland,2020-09-06,36.24515033947624
Finland,2020-09-07,36.761154219204656
Finland,2020-09-08,35.85693501454898
Finland,2020-09-09,36.482541222114456
Finland,2020-09-10,35.38967022308438
Finland,2020-09-11,33.86251212415131
Finland,2020-09-12,29.91149369544132
Finland,2020-09-13,27.906644034917555
Finland,2020-09-14,23.478176527643065
Finland,2020-09-15,18.997575169738116
Finland,2020-09-16,13.216537342386033
Finland,2020-09-17,10.093598448108633
Finland,2020-09-18,6.489330746847721
Finland,2020-09-19,3.0710475266731327
Finland,2020-09-20,0.4190106692531523
France,2020-02-15,29.398399612027156
France,2020-02-16,36.93113482056256
France,2020-02-17,44.673132880698354
France,2020-02-18,53.939621726479146
France,2020-02-19,67.44495635305529
France,2020-02-20,75.78370514064017
France,2020-02-21,94.92943743937924
France,2020-02-22,109.53540252182347
France,2020-02-23,137.57953443258972
France,2020-02-24,160.98617846750727
France,2020-02-25,193.2516973811833
France,2020-02-26,230.2560620756547
France,2020-02-27,268.31571290009697
France,2020-02-28,323.36857419980606
France,2020-02-29,377.7965567410281
France,2020-03-01,445.331231813773
France,2020-03-02,521.4207080504366
France,2020-03-03,604.9832686711931
France,2020-03-04,703.3525703200776
France,2020-03-05,797.9156159068866
France,2020-03-06,911.7800678952474
France,2020-03-07,1050.8690591658583
France,2020-03-08,1179.0797769156159
France,2020-03-09,1323.314742967992
France,2020-03-10,1469.336323957323
France,2020-03-11,1643.2199321047526
France,2020-03-12,1814.2019883608148
France,2020-03-13,1975.41731328807
France,2020-03-14,2177.8292919495634
France,2020-03-15,2382.8591173617842
France,2020-03-16,2579.18064985451
France,2020-03-17,2751.070805043647
France,2020-03-18,2971.0548011639185
France,2020-03-19,3161.84287099903
France,2020-03-20,3306.5683802133854
France,2020-03-21,3472.498787584869
France,2020-03-22,3620.262124151309
France,2020-03-23,3744.9774490785644
France,2020-03-24,3785.3174102812804
France,2020-03-25,3835.0766246362755
France,2020-03-26,3889.60814742968
France,2020-03-27,3834.8135305528613
France,2020-03-28,3786.1079049466534
France,2020-03-29,3746.7710960232785
France,2020-03-30,3737.211445198836
France,2020-03-31,3639.217507274491
France,2020-04-01,3522.9131910766246
France,2020-04-02,3443.5860814742964
France,2020-04-03,3281.931377303589
France,2020-04-04,3139.685499515034
France,2020-04-05,3048.3702715809895
France,2020-04-06,3016.83777885548
France,2020-04-07,2847.6246362754605
France,2020-04-08,2663.44083414161
France,2020-04-09,2501.567167798254
France,2020-04-10,2348.0601357904948
France,2020-04-11,2153.7131425800194
France,2020-04-12,2050.019156159069
France,2020-04-13,1961.4616876818623
France,2020-04-14,1835.936954413191
France,2020-04-15,1615.733268671193
France,2020-04-16,1535.2022308438409
France,2020-04-17,1450.0737148399612
France,2020-04-18,1408.0676527643066
France,2020-04-19,1335.4139185257031
France,2020-04-20,1283.3819107662464
France,2020-04-21,1190.8268671193016
France,2020-04-22,1067.4716294859359
France,2020-04-23,985.1947138700291
France,2020-04-24,907.0341901066926
France,2020-04-25,842.3768186226964
France,2020-04-26,787.7308438409311
France,2020-04-27,765.5652279340446
France,2020-04-28,718.0458292919495
France,2020-04-29,662.4738118331717
France,2020-04-30,612.2218719689622
France,2020-05-01,572.3959747817653
France,2020-05-02,550.4495635305528
France,2020-05-03,539.1522793404462
France,2020-05-04,533.9357419980602
France,2020-05-05,511.62075654704176
France,2020-05-06,479.9958777885548
France,2020-05-07,462.94883608147427
France,2020-05-08,444.57638215324926
France,2020-05-09,428.35766246362755
France,2020-05-10,428.48690591658584
France,2020-05-11,426.13627546071774
France,2020-05-12,409.8605722599418
France,2020-05-13,387.2090203685742
France,2020-05-14,374.0315227934045
France,2020-05-15,354.9570805043647
France,2020-05-16,343.8843355965082
France,2020-05-17,344.81474296799223
France,2020-05-18,349.07395732298744
France,2020-05-19,342.6799224054316
France,2020-05-20,339.4165858389913
France,2020-05-21,348.5065470417071
France,2020-05-22,349.95392822502424
France,2020-05-23,357.0564985451019
France,2020-05-24,376.8799709020368
France,2020-05-25,397.9539282250243
France,2020-05-26,408.88239573229873
France,2020-05-27,427.1129970902037
France,2020-05-28,440.5511639185257
France,2020-05-29,445.65494665373427
France,2020-05-30,442.15688651794375
France,2020-05-31,452.53516003879724
France,2020-06-01,460.88263821532496
France,2020-06-02,469.5531037827352
France,2020-06-03,470.5
France,2020-06-04,470.44107662463625
France,2020-06-05,457.0055771096023
France,2020-06-06,445.7880698351115
France,2020-06-07,443.2747332686712
France,2020-06-08,454.0201260911736
France,2020-06-09,459.8583899127061
France,2020-06-10,464.3877303588749
France,2020-06-11,461.05116391852573
France,2020-06-12,460.4408341416101
France,2020-06-13,444.88894277400584
France,2020-06-14,445.9655674102813
France,2020-06-15,456.38191076624634
France,2020-06-16,463.85135790494667
France,2020-06-17,459.0691076624636
France,2020-06-18,462.08608147429675
France,2020-06-19,459.40640155189135
France,2020-06-20,448.10111542192044
France,2020-06-21,446.65203685741994
France,2020-06-22,465.8586323957323
France,2020-06-23,477.12730358874876
France,2020-06-24,490.17483026188165
France,2020-06-25,504.15082444228904
France,2020-06-26,526.875121241513
France,2020-06-27,535.3870029097964
France,2020-06-28,550.176527643065
France,2020-06-29,562.1309408341416
France,2020-06-30,575.5853540252182
France,2020-07-01,586.3251697381183
France,2020-07-02,595.4153734238603
France,2020-07-03,605.2424830261882
France,2020-07-04,618.0048496605239
France,2020-07-05,638.0240058195927
France,2020-07-06,664.746120271581
France,2020-07-07,689.1445198836082
France,2020-07-08,708.9005819592628
France,2020-07-09,724.398157129001
France,2020-07-10,742.8508729388942
France,2020-07-11,767.8549951503394
France,2020-07-12,792.1631910766247
France,2020-07-13,832.938166828322
France,2020-07-14,869.267943743938
France,2020-07-15,898.2417555771096
France,2020-07-16,923.4692046556742
France,2020-07-17,953.9662948593598
France,2020-07-18,990.70101842871
France,2020-07-19,1031.6151794374393
France,2020-07-20,1081.8923375363725
France,2020-07-21,1139.0506789524732
France,2020-07-22,1192.6728903976723
France,2020-07-23,1222.3816682832203
France,2020-07-24,1258.7405431619786
France,2020-07-25,1317.1214839961203
France,2020-07-26,1383.2575169738118
France,2020-07-27,1468.0160038797285
France,2020-07-28,1548.426527643065
France,2020-07-29,1628.943258971872
France,2020-07-30,1704.727934044617
France,2020-07-31,1771.5499515033948
France,2020-08-01,1857.0620756547041
France,2020-08-02,1972.8991270611057
France,2020-08-03,2108.3154704170706
France,2020-08-04,2251.325897187197
France,2020-08-05,2373.3191076624635
France,2020-08-06,2484.266246362755
France,2020-08-07,2624.8826382153247
France,2020-08-08,2733.6680407371487
France,2020-08-09,2874.4529582929194
France,2020-08-10,3069.310620756547
France,2020-08-11,3300.0700775945684
France,2020-08-12,3496.7167798254122
France,2020-08-13,3609.4662948593596
France,2020-08-14,3794.763094083414
France,2020-08-15,3956.1360329776917
France,2020-08-16,4147.397187196895
France,2020-08-17,4380.894277400583
France,2020-08-18,4684.348690591658
France,2020-08-19,4939.147914645975
France,2020-08-20,5087.07250242483
France,2020-08-21,5252.525945683802
France,2020-08-22,5401.257516973812
France,2020-08-23,5631.801406401552
France,2020-08-24,5893.076382153249
France,2020-08-25,6211.086081474297
France,2020-08-26,6449.965324927254
France,2020-08-27,6597.346508244424
France,2020-08-28,6737.711687681862
France,2020-08-29,6835.359602327837
France,2020-08-30,7001.831716779826
France,2020-08-31,7254.906159068865
France,2020-09-01,7498.9561105722605
France,2020-09-02,7664.842143549952
France,2020-09-03,7701.510184287101
France,2020-09-04,7666.0623181377305
France,2020-09-05,7570.814985451018
France,2020-09-06,7463.05334626576
France,2020-09-07,7458.23157129001
France,2020-09-08,7426.349660523763
France,2020-09-09,7195.174587778855
